"term";"estimate";"std.error";"statistic";"p.value";"conf.low";"conf.high";"case";"model";"null.deviance";"df.null";"logLik";"AIC";"BIC";"deviance";"df.residual";"nobs";"dependent";"cause"
"294";"scale(heating_degree_15_winter)";0.98215007069757;0.0212368159431437;-0.848110228370273;0.396376585811262;0.942065553613067;1.02389793035428;"Fixed Radius 50km";"deathsAdj_CDP.rsd";288.502300653092;190;-714.344847172537;1458.68969434507;1507.47379576577;155.693792209385;177;191;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"295";"(Intercept)";0.00133107863725424;0.0776629521528854;-85.2628631338394;0;0.00114263994513431;0.00155005841759567;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"296";"mp25_10um";1.06241929503486;0.0287352553875485;2.10712104349344;0.03510708868923;1.00415600022518;1.1240980854311;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"297";"scale(urbanDensity)";0.998671720114414;0.0117953997204696;-0.112684848565089;0.910280413826477;0.975732484561585;1.02215764648951;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"298";"scale(perc_female)";1.00864747536552;0.0438782822214004;0.196231476610052;0.844428992197796;0.925287456132521;1.09981698626191;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"299";"scale(perc_ethnicityOrig)";0.950117097488206;0.0214341710378083;-2.38731142806235;0.0169721072141678;0.910819069078437;0.99071632545206;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"300";"scale(perc_rural)";0.983536587139595;0.0310110017810798;-0.535308114416718;0.592436816226432;0.925535281160683;1.04502844565412;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"301";"scale(perc_woodHeating)";0.981751741401664;0.0298892144687147;-0.616169145958867;0.537782889714251;0.92578143117068;1.04102778439698;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"302";"scale(log(income_median))";0.91937577435231;0.0246005093135163;-3.41701646482269;0.000633114505033611;0.876099019712799;0.964815288893444;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"303";"scale(perc_less_highschool)";0.915601673682794;0.0271083598680756;-3.25264469601408;0.00114336365875419;0.868207134045378;0.965489972696167;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"304";"scale(perc_fonasa_AB)";1.04734160332474;0.02541742058249;1.81982067064032;0.0687863187977714;0.996473759664629;1.10084649967157;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"305";"scale(perc_fonasa_CD)";1.02090475993016;0.0142596640738407;1.45089348241813;0.146809523061351;0.992734801934575;1.0498911104928;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"306";"scale(perc_overcrowding_medium)";1.05354595134785;0.0171146395819762;3.04777502656784;0.00230542454100387;1.01886809523482;1.08939337140226;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"307";"scale(hr_anual)";0.994187634804008;0.0170048283530325;-0.342803973695534;0.731745936327156;0.96152781682479;1.02794917437828;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"308";"scale(heating_degree_15_winter)";0.984467257370596;0.0240290766789604;-0.651487354075211;0.514731937721706;0.939118807534446;1.03192608949476;"Fixed Radius 50km";"deathsAdj_CVD.rsd";266.45004695331;190;-668.024757587692;1366.04951517538;1414.83361659608;151.991567689484;177;191;"deathsAdj_CVD";"Cardiovascular (all I)"
"309";"(Intercept)";0.000133605541826536;0.198762131390241;-44.8808772304324;0;9.03492613078025e-05;0.000196946518577986;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"310";"mp25_10um";1.06577601680902;0.0753172655547767;0.845797940661899;0.397665474490544;0.919616037475438;1.23552094636646;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"311";"scale(urbanDensity)";0.953007951972762;0.0265170846165283;-1.81513284401716;0.0695034969093911;0.904698519107919;1.00380660991577;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"312";"scale(perc_female)";0.929905170896119;0.0588203871107037;-1.2355013011967;0.216643992494123;0.82939378801195;1.04449299839518;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"313";"scale(perc_ethnicityOrig)";0.937605017542704;0.0541214134713745;-1.1904069861933;0.233886468520849;0.841430833368619;1.04038333554596;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"314";"scale(perc_rural)";0.971046245703233;0.0697231294788632;-0.421397965950571;0.673464504222785;0.846116137541352;1.1121083360914;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"315";"scale(perc_woodHeating)";0.829909577872049;0.0735248276681951;-2.53572204603236;0.0112215762348058;0.718039129787348;0.957910466495482;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"316";"scale(log(income_median))";1.03411000536425;0.0534648413620839;0.627349819797514;0.530429953173964;0.93129035123957;1.14844577518377;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"317";"scale(perc_less_highschool)";0.993351587592102;0.0647408703031499;-0.103035555713719;0.917934751737892;0.874676297977867;1.12737928213107;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"318";"scale(perc_fonasa_AB)";0.95317559288112;0.0598728519360211;-0.800966347665448;0.423151128104324;0.84800157236827;1.07232587594281;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"319";"scale(perc_fonasa_CD)";1.03063100030298;0.0310254601326845;0.972467005802834;0.330818271393382;0.969965576857087;1.09541573368028;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"320";"scale(perc_overcrowding_medium)";1.01991074008211;0.0349510997511124;0.564077064354334;0.572701686368429;0.951965533761829;1.09176192095873;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"321";"scale(hr_anual)";0.996172653871042;0.0397222465206496;-0.0965375701588992;0.92309363658225;0.921852857537632;1.07721529244973;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"322";"scale(heating_degree_15_winter)";0.977684024760263;0.0616565312345824;-0.36603979765334;0.714335379008732;0.865957203995592;1.1027357990106;"Fixed Radius 50km";"deathsAdj_LCA.rsd";179.045399697412;162;-349.818876260426;729.637752520852;776.044005532953;74.8877634038781;149;163;"deathsAdj_LCA";"LCA"
"323";"(Intercept)";0.000528755602939658;0.107054470454799;-70.4779931097732;0;0.000428439423500934;0.000651995527170691;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"324";"mp25_10um";1.10166706980341;0.0397847857754579;2.43370797860897;0.0149450468772927;1.0190660572918;1.1910997210805;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"325";"scale(urbanDensity)";0.962029914571712;0.0155587104600834;-2.4879782081445;0.0128471604823192;0.933105131907892;0.991827910447058;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"326";"scale(perc_female)";1.11490364303903;0.0519823854587282;2.09240075111677;0.0364026816667577;1.00681909040849;1.23550534286931;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"327";"scale(perc_ethnicityOrig)";0.995818514621896;0.0282593395876166;-0.148278491173574;0.88212298926503;0.941731979551553;1.05211929941956;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"328";"scale(perc_rural)";1.04293733299965;0.0415033854315234;1.01295569898386;0.311081321809182;0.961316802899543;1.13114482701076;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"329";"scale(perc_woodHeating)";0.968116691274728;0.0397495697762803;-0.815169832424058;0.414975103430644;0.895435035603955;1.04647729816274;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"330";"scale(log(income_median))";0.981263105234967;0.0334907109052047;-0.564773150823021;0.572228071408009;0.91901136518557;1.04778504905067;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"331";"scale(perc_less_highschool)";0.959884849671136;0.0373176350334886;-1.09712070277539;0.272588631270207;0.891896159968304;1.03285064801563;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"332";"scale(perc_fonasa_AB)";1.035459262602;0.0344703043078367;1.01087184983446;0.312077768780599;0.96778181957267;1.10803293751936;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"333";"scale(perc_fonasa_CD)";1.03661784260177;0.0187844613301423;1.9145259804449;0.0555529827555812;0.9991355742545;1.07557412516059;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"334";"scale(perc_overcrowding_medium)";1.09538682672689;0.021287996261592;4.27976246248254;1.8709288697837e-05;1.05066109367675;1.14192440296366;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"335";"scale(hr_anual)";0.938686960305629;0.0223329426581566;-2.83317930515192;0.00460875263273069;0.898284075353871;0.980971563673663;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"336";"scale(heating_degree_15_winter)";0.981177817698914;0.0330684687064807;-0.574613065415559;0.565553013797366;0.919471893041104;1.04677663843822;"Fixed Radius 50km";"deathsAdj_RSP.rsd";276.216649423979;190;-582.889674259479;1195.77934851896;1244.56344993966;171.255390763703;177;191;"deathsAdj_RSP";"Pulmonary (all J)"
"337";"(Intercept)";0.00368671587993765;0.310027869608179;-18.0726307919926;5.23565160339618e-73;0.00201659875485353;0.00674654862067665;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"338";"mp25_10um";1.17813083954143;0.119801550080193;1.36833912559699;0.171205949243783;0.932917227331907;1.48735097896288;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"339";"scale(urbanDensity)";0.984547928466085;0.0230902697765566;-0.674426898655659;0.500039946340891;0.94123086801319;1.02983600892404;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"340";"scale(perc_female)";1.02528314935213;0.0331636997172537;0.752896025638607;0.451512396590362;0.959866665392687;1.09458869130957;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"341";"scale(perc_ethnicityOrig)";0.987676673212246;0.0268876813890559;-0.461173592762677;0.644674065937885;0.937161357743627;1.0410023630338;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"342";"scale(perc_rural)";0.99245044937626;0.0764652088966416;-0.0991064150368674;0.9210537787039;0.853392736185324;1.15306525914906;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"343";"scale(perc_woodHeating)";1.02324101169154;0.0729521342999445;0.314933243470363;0.75281234032316;0.88691547471903;1.18083149652796;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"344";"scale(log(income_median))";0.970282112401947;0.0334468266328116;-0.901981302237151;0.367066800302028;0.908628276356056;1.03607123467483;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"345";"scale(perc_less_highschool)";0.955589710386456;0.0426906072724898;-1.0640896016751;0.287288110953658;0.879053447069658;1.03888174927386;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"346";"scale(perc_fonasa_AB)";1.0316674606312;0.0357452826395032;0.872181858977856;0.383109174487815;0.961907276992081;1.10653073106239;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"347";"scale(perc_fonasa_CD)";1.04839373505991;0.0178172206686254;2.65244605838074;0.0079910895236814;1.01242110674167;1.08565634029115;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"348";"scale(perc_overcrowding_medium)";1.07851802734274;0.0268980029886026;2.81016780089496;0.00495156764451911;1.0233382377147;1.13676294262845;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"349";"scale(hr_anual)";0.997598214411123;0.0231995373102924;-0.103651830221872;0.917445654575102;0.953637866744372;1.04367827113815;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"350";"scale(heating_degree_15_winter)";0.9980061656559;0.0137681511292475;-0.144959527179587;0.884742826824223;0.971391097858027;1.02537772988971;"Only Metropolitan region";"deathsAdj_AllCauses.rsd";152.536439475274;42;-231.099605617151;492.199211234301;518.617212969705;43.8348609725083;29;43;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"351";"(Intercept)";0.00171795285398357;0.271421203407169;-23.4566121521104;1.13169482587952e-121;0.00100913422195826;0.00292439372996742;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"352";"mp25_10um";0.936037484594085;0.105105991680131;-0.628886656284432;0.529423262489052;0.761710701244165;1.15008521670006;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"353";"scale(urbanDensity)";0.963469527717259;0.0224937908822786;-1.65443070393442;0.0980400322530604;0.921911898998995;1.00689420030979;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"354";"scale(perc_female)";1.02501874181185;0.028250896242206;0.874694271850465;0.381740277697153;0.969825178047401;1.08340722745211;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"355";"scale(perc_ethnicityOrig)";1.04020248894488;0.0256464517164902;1.5368751804646;0.124323878452397;0.989238780826327;1.09386310677509;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"356";"scale(perc_rural)";1.03630547458065;0.107797163459686;0.330824660538544;0.74077693234945;0.836301968968623;1.27621924162982;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"357";"scale(perc_woodHeating)";0.996735995537584;0.0943843763888664;-0.0346386030165598;0.972367919202003;0.828839160884044;1.19999709811823;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"358";"scale(log(income_median))";1.01523554126893;0.0329885157560379;0.458360904965025;0.646693174208263;0.951762753431594;1.08315305179202;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"359";"scale(perc_less_highschool)";0.959011543298093;0.0436127088293318;-0.959632375226491;0.337240268970004;0.880278166198002;1.04440707734381;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"360";"scale(perc_fonasa_AB)";1.01772805111131;0.0361274926141176;0.486409125191996;0.626677122008485;0.948123072409966;1.09237239386538;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"361";"scale(perc_fonasa_CD)";1.04232512143519;0.0179009678788691;2.31573575669275;0.020572700820801;1.00638805819788;1.07954786528483;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"362";"scale(perc_overcrowding_medium)";1.03975438544449;0.02433480198582;1.60200676554266;0.109154113419164;0.991099028808349;1.09030618050717;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"363";"scale(hr_anual)";0.975433190578183;0.0247009865104187;-1.00698847052271;0.313940314756057;0.929024008781021;1.02349097176967;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"364";"scale(heating_degree_15_winter)";1.01185688973606;0.0135781337291393;0.868097766328682;0.385340813765962;0.98527848648959;1.03914360569793;"Only Metropolitan region";"deathsAdj_CAN.rsd";67.6201194093172;42;-166.854180656374;363.708361312747;390.12636304815;31.6408405555554;29;43;"deathsAdj_CAN";"CAN"
"365";"(Intercept)";0.0015242745151777;0.366798872113239;-17.6833605635161;5.63359545729584e-70;0.000746246811193582;0.00311735168984392;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"366";"mp25_10um";1.19267592900416;0.141784622120047;1.24272618445883;0.213968751535256;0.904610035191941;1.57175879459076;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"367";"scale(urbanDensity)";0.964129582087791;0.0276780375765204;-1.31980354645563;0.186900617238784;0.913564186452859;1.01744521195696;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"368";"scale(perc_female)";1.03220897985348;0.0386004776697807;0.82126306022074;0.411496443936594;0.956221969159834;1.11365691816292;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"369";"scale(perc_ethnicityOrig)";0.977751255844065;0.0318185762289756;-0.707133492176301;0.479483524318421;0.918989252516094;1.0403737243965;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"370";"scale(perc_rural)";1.06473770990956;0.0999406954806004;0.627657099566296;0.530228594658031;0.873344379990014;1.29426826364735;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"371";"scale(perc_woodHeating)";0.990624669163399;0.0935843140689183;-0.100653148744103;0.91982580430086;0.824827469471464;1.19044204246223;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"372";"scale(log(income_median))";0.927600487731411;0.040182150284682;-1.87033663627179;0.0614370850284732;0.857173584783602;1.00384817024668;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"373";"scale(perc_less_highschool)";0.905493369693218;0.0516226146112034;-1.92309755508432;0.0544677993484608;0.818469334510174;1.00178208334152;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"374";"scale(perc_fonasa_AB)";1.04015425068156;0.0426322903359834;0.92345543267866;0.355769915508258;0.956959980993708;1.13062635268646;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"375";"scale(perc_fonasa_CD)";1.03765333766886;0.0212667298448926;1.73800851447876;0.0822093135020414;0.995252575075623;1.08188447455424;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"376";"scale(perc_overcrowding_medium)";1.11329178452727;0.0313956263380852;3.41834869550126;0.000630023357642273;1.04691600209738;1.18386204923587;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"377";"scale(hr_anual)";0.993101087364387;0.0282411278810316;-0.245132566349905;0.806353787719388;0.93988269307819;1.04916996202839;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"378";"scale(heating_degree_15_winter)";0.999876544316453;0.0163757567453067;-0.00753939538476553;0.993984489814184;0.968208101325525;1.0325844756932;"Only Metropolitan region";"deathsAdj_CDP.rsd";153.436131554991;42;-201.517932075116;433.035864150232;459.453865885635;43.2681576669622;29;43;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"379";"(Intercept)";0.00111506806989578;0.380338387980402;-17.8757654803173;1.82157812926153e-71;0.000531924213601928;0.00234023202074596;"Only Metropolitan region";"deathsAdj_CVD.rsd";149.937435430585;42;-186.102512550698;402.205025101396;428.623026836799;40.727999190172;29;43;"deathsAdj_CVD";"Cardiovascular (all I)"
